微博id,微博正文,发布时间,点赞数,转发数,评论数
O76yyveRk,解释一下：5.5G，也就是5G-A技术，可以理解为增强版5G，下行速率过万兆，比现在5G快十倍左右，时延下探至毫秒级。这次黑厂做首发之后，大概在4月中之后，几乎所有厂商都会用上   ,2024-03-28 16:19,1392,59,398
O765saunO,#电竞博物志冠军之夜# JDG春季赛成绩可以呀，确定晋级季后赛... 京东电竞也是高兴了，乐见这次JDG的成绩，特意办了一场线上直播活动，把运动员武大靖、孙悦等邀请到会场，让电竞冠军对碰体育冠军。咳咳，咱还是关心数码的话题，这次会场主推不少3C产品，折扣力度还不小，之前华硕追影i7都要9000左右，现在下场补1300，到手8000出头了...快看看电竞上新季，先人一步抢新品，以旧换新至高补贴2000元！还有更多爆款电竞装备至低5折起！http://t.cn/A6Tqjcq7 [组图共3张] 原图 ,2024-03-28 15:08,789,59,252
O74VECkT3,#华为P70# 先锋计划有哪些好处呢？避免黄牛，灵活调度，减少消息面的猜疑；坏处就是，急死大家  ,2024-03-28 12:11,2397,44,426
O74RA0ZPY,#华为P70# 突如其来的热搜第一，我还以为我又错了呢  原图 ,2024-03-28 12:01,1705,42,301
O73RrhN04,FP2pro - Next MonW4pro新品；GT4新色 - Next Wed；口红2代，新品周属实拉满 ...  ,2024-03-28 09:28,852,45,322
O6Z58gJum,#小米SU7有三款轮毂四种轮胎# 咳咳，问了一嘴，小米SU7有“21寸轮毂搭配倍耐力P-Zero”的轮胎可选。图4的倍耐力P-Zero名头很大，本身SU7就提供布雷博的四活塞卡钳，配合之下能更好应对2.78s的加速能力。  [组图共4张] 原图 ,2024-03-27 21:18,717,60,322
O6YAhqNGr,聊聊预研？手机端侧跑13B大模型的事情 大厂已经在做了 目前行业内普遍跑的是7B参数量，至于苹果端侧大模型，目前“0B”  ,2024-03-27 20:02,687,37,203
O6XwW6kgH,话说有个烫知识，15为了减重把后壳上的支撑铝板给去掉了，但在后面的16又加回来了，具体是不是全系独家不清楚，至少15pm没有，但而16plus会有   ,2024-03-27 17:21,668,37,206
O6WMh5rbI,Hi畅享还有不少的天玑700库存  ,2024-03-27 15:26,754,35,223
O6W7gcRyL,你们有理由相信，国产UTG方案任重道远，技术上起来了，但普及还需要国产厂商努力，国产链主推酸减薄UTG以及一体成型UTG方案，主打成本控制的优势。时间点在4到5月伊始，让我们用户以一个极其划算的价格，持续买到又轻又薄又可靠的折叠机....  ,2024-03-27 13:45,687,40,205
O6V36dPH8,怎么感觉 最近发哥有点安静  ,2024-03-27 11:02,874,37,252
O6UjDkMq7,新机对抓拍能力的提升极其明显 让我想到一个词“单反水准的全向运动抓拍”  原图 ,2024-03-27 09:10,1054,36,243
O6PSlALus,媒体老师都说vivo X Fold3没有花屏，是指纹+反光的问题，在发布会结束后黄韬也回应采访说是误会。我分享另一个视角，有几台机器放在体验区被一直冰冻着，这几台机器是正常的。  原图 ,2024-03-26 21:51,982,48,361
O6PhaopOF,#vivoXFold3发布会#我吹爆！ X Fold3系列重量仅219g、5700mAh半固态（贫液比例）电池，vivo是真的很在用料和技术上下功夫，这么轻电池还这么大，原来是应用了行业领先的最新一代国产高硅负极技术，这就是中国科技的力量！tips：整机在零下20度能正常运行，以及8G3 SPU芯片提升的20%+的能效，这代系列新机，属实是折叠机的集大成者。#vivoXFold3标志折叠机已成熟# [组图共6张] 原图 ,2024-03-26 20:20,1053,172,338
O6P4Tx3gH,vivo有一个很好的地方，就是直面上一代产品的缺点，在发布会上直言不讳的点明 “上代太重”。嗯哼，然后就开发出219克的折叠机，轻过所有内折…#vivoXFold3发布会#  原图 ,2024-03-26 19:49,493,36,165
O6NAMj8GW,国产替代这事，确实势不可挡 海外大厂似乎也对国产链颇感兴趣  ,2024-03-26 16:03,1473,42,264
O6MNFee0E,闲着没事干，绘制了2张新的小折叠猜想图，logo先抹掉，这造型怎么说吧？你们评  [组图共2张] 原图 ,2024-03-26 14:02,467,45,272
O6M0ydIhp,前几天刚玩了一部还没发布的机器，它内置的端侧大模型已经可以快速做周月报，一键做纪要，模糊词找素材，一键粗剪片段视频...云端AI这些都能做 我懂，但是离线在端侧执行，飞行模式下都能用，这也太tn好用了  ,2024-03-26 12:01,773,38,182
O6LPbsGE5,OV50K，3月机和4月机 谁能玩的更好呢   ,2024-03-26 11:33,991,41,252
O6KZe8esg,我说你们也不急，他们内部情绪对AH也很着急   ,2024-03-26 09:25,1517,43,315
O6FJi9lRi, 原来8G3还能继续往下榨，即将发布的某机型搭载的是SPU芯片，据说CPU与GPU能效还能提升20%左右，哟呵  ,2024-03-25 20:02,756,36,222
O6DVFinBP,它强 它有理，6000nit，确实强  原图 ,2024-03-25 15:27,612,37,247
O6Df38O65,旋涂技术，是指在滤光片在加工时的一种新工艺，但很多人解读成“落地技术”，注意再注意，这是加工技术之一！供应方大范围应用旋涂加工技术的产品应当叫“吸收反射复合型滤光片”，具有吸收+发射的特性，才是比较准确的称呼，目的是为了消除鬼影，提升进光时的成像品质。  原图 ,2024-03-25 13:42,477,49,172
O6CA3igDX,货源 海报 据说都已经准备，只差放话发布时间就能登场，揭开神秘面纱... 还是那句话吧：不需要讲太多配置，多备货，备货，备货就完了...  ,2024-03-25 12:01,2095,45,449
O6BEOCJFd,这里所说的1MG，是指模造非球面玻璃技术，在光学领域属于最核心壁垒的技术之一 ... 传统的玻璃镜片生产主要通过人工研磨和抛光，成本高、效率低；而模造玻璃，使用半导体技术批量复制加工，镜片稳定性会更好高，成本也较低，终端手机光学供应商已经在去年的量产之中，逐步推进技术的替换了。  原图 ,2024-03-25 09:40,730,45,203
O6vU2dtfa,2：周鸿祎（已出场）；1：头部电芯厂领导或行业知名教授  原图 ,2024-03-24 19:01,597,36,189
O6vDY9uKp,原博文噶了  原图 ,2024-03-24 18:21,1167,42,283
O6uJnqNi9,华为今年的目标销量是1亿部手机，假设能达到预期目标，如果VX不做适配，等于拱手把潜在的1亿用户量让给其他软件公司...能想到的就竞对APP就有畅连、钉钉、抖音聊天，甚至电信那套“翼聊”拿出来重做 都能上演抢人戏码。  原图 ,2024-03-24 16:02,4966,92,938
O6ul1u164,#供应链确认华为P70手机已开始供货# 看样子快了，他们全有保密协议在身上，这会能向外界确认已经开始供货华为P70系列，离正式亮相不远了   ,2024-03-24 15:02,2111,53,341
O6mI9k3ul,SIS线性马达，0.5mm小尺寸大振幅扬声，7~10h续航，开放声场技术，¥500左右，怎么说？  原图 ,2024-03-23 19:37,469,40,187
O6li51T2i,大家都说今年是AI手机的元年，一加Ace 3V顺势跟上了这个热点，号称“年轻人的第一台AI手机”... 所以它究竟多AI，究竟能不能买？究竟好不好用，可以看看我的视频作为购机参考。#亿点曝光计划# 定焦数码的微博视频  ,2024-03-23 16:00,1108,66,231
O6kDT8KQe,很庆幸，全球所有CIS厂都在推进，而不是比谁的底更大  原图 ,2024-03-23 14:21,780,41,172
O6jzJ37Lr,周末，也没什么料可发，闲侃一下影像小知识。在手机影像领域，我到目前为止仍认为“底大一级吓死人”并不适用。一英寸CMOS就真的完虐1/1.3、1/1.49吗？事实上，手机镜头的通光孔径不够（即光路行程太短），一英寸的CMOS反而容易导致每个像素分到的光不够，边缘画质劣化，并且大CMOS，容纳更多的光线但无法处理好，更容易产生成像杂点...所以，手机影像到底什么最重要？算法、镀膜、镜片，任意一个都极其重要。举一些例子：微棱镜技术，它是对入射光进行多次全反射来提高反光效率；又或者是镀膜这块，更好地消除入射光产生的鬼影和眩光，成像也会更干净。就那么丁点空间，手机镜头没法根本无法做太多组镜片，越大尺寸的底产生的缺点常常被忽视，我感觉手机最黄金的底差不多就是1/1.2 - 1/1.3，兼顾进光量和体积。 ,2024-03-23 11:38,983,48,273
O6iGwpdNw,有研究人员发表论文，内容直击一个技术漏洞：“苹果M系列芯片存在一个新发现的安全隐患”...漏洞指向源于一种名为数据内存依赖预取器（DMP）的硬件优化功能，攻击者可以通过操纵加密算法中的中间数据，利用DMP的这一特性来间接泄露密钥信息。举个例子，你在M系列芯片电脑运行聊天软件，随手点了一个不明链接，有几率把你的虚拟币的秘钥给盗走... [组图共2张] 原图 ,2024-03-23 09:22,750,42,215
O6eZmyerq,我：部分配色规格减产别人：完全停产辟谣：完全停产 消息不实  [组图共2张] 原图 ,2024-03-22 23:57,1012,42,293
O6epSfUbf,理念一直都没动摇过  原图 ,2024-03-22 22:30,752,39,156
O6dlIeFFq,马上要迭代的新笔记本电脑是D14/D16 2024款，正常迭代，分享完毕  ,2024-03-22 19:47,618,36,246
O6cgK51IL,OPPO Watch X的发布会只有20分钟，没有废话太多的balaba，挺好...这块表定位十分清晰，蓝宝石水晶表镜、里程配速、无感车钥匙，纯园造型，面向轻奢/运动/白领群体，2400多的定价，你觉得如何？  原图 ,2024-03-22 17:02,447,38,214
O6bY48xpV, FLP2的降噪性能提高30%，适用于飞机与空调中低频噪音，支持L2HC、LDAC、TM HD，海外已经公布，国内静候佳音（很近了）  原图 ,2024-03-22 16:16,597,43,228
O6bkHbzGm,有大半个月没发过UTG的要闻了，马上你们就能见到大折叠手机大规模使用UTG方案，有三星，也有国产方案，轻薄度总算是超过CPI塑料屏 重量下降10%左右，厚度下降15%左右，大规模 “超轻UTG” 的时代到了。  ,2024-03-22 14:39,678,48,212
O69V1lpyH,星闪有在努力推动应用方案和商业，Hi2825的星闪开发板在一些沟通会上很容易就可以申领，这对开发环境的推动来说，挺有意义  原图 ,2024-03-22 11:03,589,39,174
O69fCnUZK,你们有没有发现，这次Magic6至臻，相机模组的凸起，并没有很夸张...  原图 ,2024-03-22 09:21,805,41,229
O651IF1qB,#新加坡vs国足# 你为什么要看这场球赛？ 你为什么会看？  ,2024-03-21 22:35,2243,38,148
O64hCzz5N,一加Ace 3V在手，横向握感不错，AI效率全家桶好评，码字/面试/翻译，对办公效率有提升，卖1999不错。#一加Ace 3V价格# 分享一个有意思的插曲：AI确实能提高码农生产力，一家头部企业内部有过比赛，使用AI的程序员轻松打败了上年的冠军...  原图 ,2024-03-21 20:42,398,34,166
O63Uq7lG1,我做过科普，WiFi-7路由器均支持MLO（多频合一），即使一些手机不支持Wi-Fi 7，也能使用Wi-Fi 6E，完全可以考虑换路由器。#一年上千的宽带费路由器没选对等于白花# 其实，有大部分人家里的网速卡顿，原因是路由器不合适。想象一下，每年花费上千元的宽带费，却因为老旧的路由器而白白浪费，着实有点可惜。京东联合华为、TP-LINK、小米、中兴、Tenda、华硕、锐捷等品牌带来的#路由器以旧换新计划# 就能解决这个问题，家里的老路由器不用扔，能和其他的闲置电子产品一起折抵新路由器，还有千万路由器以旧换新补贴，这才是真的“换新”而不是“买新”。3月31日前，打开京东搜“路由器以旧换新”，换一款你就知道有多好了。或者戳链接直达：http://t.cn/A6TwpjiM 原图 ,2024-03-21 19:45,743,135,237
O63eB7sxm,星闪在移动终端的布局看的很广，手柄、耳机、PC、手机以及家居等，现在对汽车的布局略少...你我都能想到的东西，显然工程师们不会想不到  ,2024-03-21 18:02,805,41,200
O62zBgVjf,14g AMOLED 14天续航  原图 ,2024-03-21 16:21,542,37,217
O61M59rZK,新耳机应该会卖的不错，闪电快充 高清无损空音频 25h长续航，两种空间音频（含Hipair），IP55  ,2024-03-21 14:19,697,37,259
O60onth5u,  原图 ,2024-03-21 10:47,1939,47,442
O60cFfJJl,奥 对了，小米即将发布一个新的音频眼镜  ,2024-03-21 10:19,749,41,206
O5ZQKn9vV,这条新闻你们看到了吧？你们不会以为是苹果放弃造车，然后在AI方面和比亚迪的车业务进行对接吧....NO，说个独家消息，是比亚迪电子进入果链，新增“屏幕总成相关”相关业务。  原图 ,2024-03-21 09:25,859,40,193
O5VhlBXNT,#微博名人堂# #我的成长纪念# 我达成了百万粉丝成就，离不开你对我的支持快来盘点我和你之间的故事吧  ,2024-03-20 21:46,681,40,373
O5UHI3u4X,根据网传图，最后一次绘制华为P70系列的猜想图... 而且今年流行是灰绿色，加进去后发现还行  [组图共3张] 原图 ,2024-03-20 20:19,882,50,304
O5TBSkaMb,把测试软件拉崩的就是 “海思BS25星闪芯片”，现在把完整测试北通星闪手柄的视频放上来，让大家看看究竟 2000Hz回报率有多可怕...#亿点曝光计划# 定焦数码的微博视频  ,2024-03-20 17:31,1314,69,259
O5SpE44aA,蓝厂的电池新技术 大家应该都知道了，据说这次可能会有大佬站台做背书另外，加子好像也邀了一个大咖来讲AI  ,2024-03-20 14:29,694,39,214
O5RFMg9CO,再爆个料，距离2024hdc开发者大会还有xx天（注意不是xxx天）  ,2024-03-20 12:36,1014,40,270
O5QNN3XRy,"别把K后面的 “40” 给忽略了... 豪威CIS一向有这种命名规则 参考OS02型号下的H10和N10，一颗1/2.8""，另一颗1/1.327""回到旗舰主摄的进度，顺利的话是一年一次大的迭代，年底ov50n，ov50x也会出  原图 ",2024-03-20 10:23,605,43,191
O5Qrt7Iov,去年5月发的，当时挨了一年的骂... 现在来看，都走天通方案，快的话25年底-26年中，全球可能都会往卫星上网方向走 ... 放心，有生之年  原图 ,2024-03-20 09:28,832,34,197
O5KU4BD0R,放大版WiFi（卫星上网）消息来了 支持旧机型 无需芯片  原图 ,2024-03-19 19:22,1379,52,295
O5KQr96xJ,咳咳... 一加的游戏电竞模式做了比较大的改动，强调“调度策略 × 稳帧引擎 × AI 全局调度”，讲白了就是要榨干首发的骁龙7+Gen 3结合100W+5500mAh电池，以及几家媒体测的GB6数据，这次调度优化有看头，难怪Slogan是「不要怂，就是干」  [组图共4张] 原图 ,2024-03-19 19:13,959,58,243
O5Kpe3yFW,咳咳，好物推荐环节：追觅有一款吹风机也叫Pocket，出差用挺可以。0-180°折叠，40秒速干，大概就是手机稳定器的大小，带有磁吸式卷发风嘴和小熨斗风嘴配件。有一说一，酒店的吹风机是真的差，平替出门，这个可以有。Tips：全称追觅Pocket高速造型吹风机，金色已经卖断货…..#智能生活家#  [组图共6张] 原图 ,2024-03-19 18:06,598,51,133
O5JDKaU7l,帝瓦雷音响去哪了？帝瓦雷在这里...除了音响，还有劳斯劳斯同款悬浮车标轮毂，所以全新腾势N7到底行不行？ #亿点曝光计划# 定焦数码的微博视频  ,2024-03-19 16:09,715,67,182
O5JwqFoyN,设计布局与开模，这套Deco细节图可能会在黑色机身上更接近  原图 ,2024-03-19 15:51,928,43,285
O5J6RmDTn,11.2mm（5.2mm），IPX8，5700mAh，半固态电池（贫液比例），OV50H+OV64B+JN1，三星E7，UTG内屏，外屏和架构为新方案  ,2024-03-19 14:48,787,42,247
O5IxxyBeD,高端产品不过夜，都在抢 ... 50MP主摄搭着潜望、广角一起卖，也就是全规格，目标客户是计划把原定库存用完今年就进行替换。还是那个理由吧，性价比极高（便宜好用），国产替代  ,2024-03-19 13:21,1055,40,221
O5I4k7hQt,你们可以猜一猜是啥联名，图1里面有线索  [组图共2张] 原图 ,2024-03-19 12:09,480,39,235
O5HlFyLnr,  原图 ,2024-03-19 10:19,1193,37,344
O5GYWg8RI,Canalys研究分析师，华为把2024年智能手机出货量，目标调至1亿部 这里可以解读出一个信息：备货很足 已做准备  原图 ,2024-03-19 09:23,1477,58,381
O5CzhyvWn,荣耀Magic6至臻版的Deco比想象中要平，没有很凸起，而RSR版本的整体设计比较规整，方方正正的...发布会现场，MagicBook Pro 16有对标Mate X Book信号接收示意图，首发的空间音频则通过一组麦克风来向参会媒体进行直观展示。  [组图共4张] 原图 ,2024-03-18 22:08,628,46,215
O5BSAfQMx,OV50K，不… 定制鹰眼主摄H9800，达到15EV动态范围，单纯从数字上说，已经达到单反全画幅的水平…荣耀Magic6至臻版给塞进1200点激光雷达，说到这的时候，赵明补了一句 遥遥领先  [组图共2张] 原图 ,2024-03-18 20:23,964,49,241
O5Bcx9ptu,长安这次发布会有点料，抛开#深蓝G318# 一堆参数不说，积极布局电+氢的增程混动，还有氢电版发动机，研发积极性是有的  [组图共3张] 原图 ,2024-03-18 18:40,501,43,173
O5AK8vdj9,骁龙今天最新发布了传闻已久的骁龙8sGen3，定位是旗舰级。众所周知旗舰市场卷不是一天两天了，而现在用户的要求也越来越高，从既要又要变成既要又要还要，手机和芯片厂商相应的也会调整自己的产品策略。这颗8s的发布预计将会加速旗舰市场的进一步细分，对于骁龙自己的赛道占位来说是有先发优势。说那么多，给大家简单介绍一下这颗“新生代旗舰“的参数卖点：-核心配置：4nm，继承了8Gen3同款旗舰架构，1*超大核（3.0GHz）+4*大核（2.8GHz）+3*小核（2.0GHz），兼顾高性能与低功耗-影像方面：和骁龙8Gen3一样，支持实时的照片和视频语义分割，最高可以将照片或者视频画面进行12层语义分割，并且对不同的语义层进行有针对性的优化，简单来讲，可以让我们获得更自然、细节更饱满的图片。-游戏方面：全套的Snapdragon Elite Gaming特性，游戏体验也是拉满的-AI方面：也就是官方说的“灵动全能”，其支持100亿参数级别的大语言模型在终端侧运行，支持旗舰级别生成式AI应用体验。#第三代骁龙8s移动平台# [组图共3张] 原图 ,2024-03-18 17:30,832,59,250
O5AtTF7nM,iQOO官宣Z系列首批搭载第三代骁龙8s，够卷 ...有点当年Z1的意思。继Neo系列升杯后，Z系列也跟上了。tips：第三代8s=小8 Gen3  原图 ,2024-03-18 16:50,926,61,280
O5Aqz7kzz,刚画完小米Civi4系列构想图，这就官宣首发第三代骁龙8s大致来看，这颗SoC的CPU unit不变，SLC Cache从2MB加到3.5MB，同款Adreno 735从0.9GHz OC到1.1GHz，拉高了图形渲染能力。小米Civi 4 Pro预计会对应利用实时照片和视频语义分割，做影像方面的堆料，值得蹲。#小米Civi4Pro首发第三代骁龙8s# [组图共3张] 原图 ,2024-03-18 16:41,845,60,257
O5zQvwcYG,“其他家都在看市场反应，后续已经有跟进的了...”TOP6大厂，已在虎视眈眈，这个技术的意义不亚于硅碳负极电池[全力以赴]  原图 ,2024-03-18 15:13,567,40,169
O5z3NtQT0,网上传的很广的一张小米Civi4线稿图（图1），我做了渲染上色，并且勾勒出形态，这组猜想图怎么说呢？  [组图共3张] 原图 ,2024-03-18 13:13,495,38,245
O5y3idVig,享界S9，虽然名字有点拗口，但鉴于极狐之前的失败案例，这次真的会放手一搏，甚至不亚于当年小康那个放权力度   ,2024-03-18 10:39,1101,40,249
O5xy2qWH9,这事好像开始发酵了  原图 ,2024-03-18 09:22,486,36,183
O5soABSdf,阿耀的小折叠，理论上很受目标群体喜欢，因为和友商就不是一回事，自成一派  ,2024-03-17 20:15,768,42,228
O5rf9CVdN,H内训再度强调了，P的重要性超过M，M有芯片加持的光环，而P显然没这个优势，但又肩负着重回影像TOP，你猜会莽出多少新玩意  ,2024-03-17 17:19,2688,55,542
O5qss05V3,分享一个没用的冷知识，现在造车的新势力，多数都是巨亏话说回来，三星搞半导体，亏了16年；京东方搞液晶屏，亏了20多年…  ,2024-03-17 15:19,1260,42,219
O5oYJ26Mm,马上要发布的笔记本估计聪明人会不买，毕竟后面PC亮点巨多，不急，蹲？  ,2024-03-17 11:33,1104,42,270
O5ozhbWHe,#苹果同意支付4.9亿美金和解# 我不止一次分享过，iPhone在中国市场销量下滑严重，但每次都有网友跟评：“销量榜第一”、“大街上都是苹果”、“你是苹果黑粉”…现在怎么解释呢？苹果被股东集体起诉，需要赔偿35亿人民币。  ,2024-03-17 10:30,1586,45,279
O5oc0jIYo,Freelace Pro 2的空间音频使得这次耳机值得冲一波... 至于B9手表，这次设计变化不大，颜色、功能、价格会是比较值得一看的卖点。  ,2024-03-17 09:33,554,41,220
O5jk1aGen,相信我的首发，50K确实是一个非常出色的CMOS，原生是一英寸，裁切整体影响不大，毕竟有LOFIC给兜住，对标是双层晶体管。镜皇，到底花落谁家  原图 ,2024-03-16 21:09,885,40,269
O5ixnFL9O,哟呵，真是贫液电池，降低了电解液比例，疑似阿V的折叠技术  ,2024-03-16 19:09,773,38,220
O5hyqoBOw,有可能是部分机型的最后一个大版本更新   原图 ,2024-03-16 16:39,785,39,248
O5gBa4NtE,这个问题问的好... 一英寸在厂商之间也认定是上限了，现在就是卷算法+镀膜+芯片+镜组创新+装配公差等等，甚至一英寸这个规格，有厂商主动定制裁切，来改善边缘劣化的情况  原图 ,2024-03-16 14:13,1060,41,279
O5eLvAn0B,7+Gen3、第三代8s要发布了 好像定位都叫“小Gen3”，所以高通这是要让厂商二选一  ,2024-03-16 09:33,517,36,161
O5eH30GWs,12号色，再再就业 但穿戴、PC  ,2024-03-16 09:22,580,36,199
O5aaXFLqU,315晚会看到现在，你们对哪个环节最感到不适？我自己觉着腺体肉、奶茶乱象真的太让人反胃了...#315晚会##梅菜扣肉 槽头肉##315奶茶#  ,2024-03-15 21:51,1031,40,220
O59XZ4xe4,3月1号绘制的猜想图，和现在曝出来的机模图还挺相近的 LOFIC技术，你们大可相信它的价值，是汽车下放过来的，汽车CIS智驾可是要在夜间行驶的（保命用的）。至于双层OLED股东屏，也是汽车下放的全局高亮技术之一....  原图 ,2024-03-15 21:20,418,37,171
O58rpjLxj,22年开始，华为在搞一个芯片相关的方案，亮点是支持TAGE-SC-L，将NPU给CPU当分支预测器... 解释一下：新麒麟TSV泰山架构里，可能会用到的一个新技术。  ,2024-03-15 17:27,1926,53,327
O57F6CFku,春分前与后，h与O两场，没错吧另外，这两次发布会的AI味很浓，看看新花样  原图 ,2024-03-15 15:28,571,43,186
O56Wsrt7m,分享过，普通的塑玻镜头并不是最先进的技术，主要对减薄+抗摔起到效果... 但是，传闻P70有可能搭载的是定制的1MG+7P（或1MG+6P）模造混合镜头，能够收集更多的光，显著提升光学性能。  原图 ,2024-03-15 13:38,1027,42,262
O55WLngfZ,业内盛传的滤光片创新，从传统丝印技术变为旋涂技术，花了一上午总算搞清楚是怎么回事了... 基本判断，会在今年被广泛用在诸多 影像旗舰手机 之中。  ,2024-03-15 11:06,814,39,230
O55iA3zU3,貌似，三星HP5用做副摄不错：1/1.56 50Mp 4合一的底子，Octa-PD技术加持（参考IMX989），相较于HP3在热噪声方面没有降低，更好的滤波方案，亦可满足中长焦的需要。  ,2024-03-15 09:27,469,39,161
O505u4QOg,一个准信：下半年会有原生底，无裁切  原图 ,2024-03-14 20:11,911,47,259
O4ZJYbw92,讲真，米米的车，销量不会走弱  ,2024-03-14 19:18,1600,40,510
O4Zar4HeM,#张朝阳AWE第一站直奔华为展台# 怎么分享这个事呢？张朝阳蛮喜欢华为的终端产品，经常点评华为鸿蒙，4年前就给它站台撑腰。其他博主也提到了：张朝阳这次把华为智慧屏、畅连通话、一键投屏、壁画等等玩了个遍。我倒是觉得，更值得大家更关心的是，鸿鹄900芯片怎能让这98吋智慧屏流畅的跟手机似的....  [组图共3张] 原图 ,2024-03-14 17:50,708,81,159
O4YtdCEiv,嘟嘟嘟 有12号色，黑，青可选 FLP2  ,2024-03-14 16:04,641,37,215
O4XrV3aa3,一眼看上去还以为是真花，今天荣耀官宣的叠光绿洲护眼屏确实很强。Tandem叠光屏之前主要是用在保时捷、奔驰、路虎等豪车品牌，在三亚的烈日直射下，#荣耀Magic6#新品手机全局最大亮度带来的显示效果远远超出想象，强光下画面细腻，栩栩如生。#你的手机屏幕在室外够亮吗#   荣耀手机的微博视频  ,2024-03-14 13:28,526,144,238
O4XaRfNEK,这是TCL子品牌刚上市的雷鸟U8显示器。4K 160hz算是主流配置，真正亮点是量子点1152分区的MiniLED，至于自带音响，自带挂钩什么的... 锦上添花咯。#亿点曝光计划# 定焦数码的微博视频  ,2024-03-14 12:46,1172,64,214
O4WAL0k7J,阿加首发的骁龙7+Gen 3，测评已经被解禁了，称得上是「小8Gen3」#一加Ace3V#GB6能效曲线图，超过8Gen 2，单核1906 多核5330，略逊8Gen 2。比较亮眼的是，小白测评原神帧率排行榜，一加Ace 3V 平均帧率58.7，接近甚至超越部分8Gen3机型水平。  [组图共2张] 原图 ,2024-03-14 11:17,448,44,190
O4WeOrQ73,大厂之间 十拿九稳   原图 ,2024-03-14 10:23,517,40,175
O4VPEdQAB,有图有真相，这是封装版 海思BS25星闪芯片 的实测数据，拉崩了测试软件的上限  原图 ,2024-03-14 09:21,1625,59,307
O4QC94Rln,之前说过：星闪芯片也分中高低档，而高规格的星闪芯片，因为延迟过低，现有的技术载体，似乎是配不上，导致部分终端产品甚至要下调规格，才能满足这可怕的效率   ,2024-03-13 20:04,1363,53,242
O4ParbY00,我只是提供一个设想，如果这次P70如预期泰山120小超频，这都推进化形态了，那今年9、10月的金色传说，没有新进化，说不过去的呀。  ,2024-03-13 16:23,1576,43,455
O4NwyrPSn,哎哟，花粉渠道也打开了，HarmonyOS 4新体验版本的打断动画与防误报能力可以多留意，这时候beta会给“后续船新版本”做一定参考  原图 ,2024-03-13 12:12,796,40,233
O4MSni3uP,摸清楚了。。OV50K原生一英寸，部分终端厂商做了裁切定制  ,2024-03-13 10:33,1042,45,301
O4Mol9Zll,啊，对了。Mate60系列能装Google服务了...  [组图共2张] 原图 ,2024-03-13 09:19,1896,95,563
O4IuPExje,这次确实能给的都给了... 完全无广告，同时指纹和震感比较舒适，综合体验不错，完整结论耐心到结尾。#亿点曝光计划# 定焦数码的微博视频  ,2024-03-12 23:24,1132,57,247
O4Gwf9IPY,11zero摸到了一点点消息，外观延续100Pro，会把大岛改为标准型的椭圆设计，好不好看不说，至少是标准设计样式  ,2024-03-12 18:22,657,41,196
O4G37j0jz,“精准选择泥渍、奶渍、果渍，像外科手术一样精准清洗” TCL这造的是洗衣机？？我以为打开的是手机发布会，白电市场那么卷的吗...  原图 ,2024-03-12 17:10,485,41,168
O4FeGDrcm,临摹出来了2张的OPPO K12猜想图，提前说明不一定对，主要是画着好玩，如果蒙对，纯属巧合  [组图共2张] 原图 ,2024-03-12 15:06,423,41,186
O4EFnlxbo,这是真首发，你可以永远相信定焦数码，当时全网分享过新豪威LOFIC技术的具体消息，不懂的直接看图2  [组图共2张] 原图 ,2024-03-12 13:39,871,50,247
O4E6t2Tdz,不过，空气成像交互技术有落地的可能性，吉利就有相似的技术方案，空气成像膜在国内产业链里头有相关技术储备。  原图 ,2024-03-12 12:13,479,39,162
O4Dx32Dff,提前3个月，命中预测... 至于价格，你们猜吧，卖多少合适呢？#小米SU7价格#  原图 ,2024-03-12 10:45,1514,36,359
O4D0hekqJ,再说一次，全固态电池暂时没有实现的可能性，没有可能，真的完全没有可能  ,2024-03-12 09:25,844,39,252
O4x2veSem,也有可能6月左右，最终能不能产，看调试结果  原图 ,2024-03-11 18:14,912,46,302
O4wdmg1P0,在出魅族21 Pro的测评，试拍了一下照片，实测拍照可以，色域色准不差呀，后边看了一眼brief，才想起它没用索尼底，是豪威的底....OV64B、OV50H真和索尼同规CIS拉不开明显差距了，移索吹，危。  [组图共2张] 原图 ,2024-03-11 16:08,601,39,189
O4v8o5hBI,技术已落地，但最快都要到下半年  [组图共3张] 原图 ,2024-03-11 13:23,1095,60,296
O4u30p8DZ,首先，豪威是中资控股企业，不存在卡脖子的风险，TSMC、SMIC都有负责供应原片；其次，豪威的尖端堆栈工艺已经跟上索尼的第一梯队，甚至视频能力和对焦技术有局部领先；最后，豪威在汽车、机器人、安防等科技领域布局极深，对终端厂商的合作是更友好的，其他扩展业务可以持续深度的合作。tips：最关键一点，划算，划算，还是划算...只要划得来，大家都是好朋友 [组图共3张] 原图 ,2024-03-11 10:37,884,54,261
O4tBOjq1I,“P70系列不需要你们去讲解卖 跟Mate60一样”  ,2024-03-11 09:30,3190,55,525
O4pFR6b8d,#苹果的C口和安卓机的C口# 冷知识：iPhone 15系列能够兼容市面上的C线，但建议尽量不要共用。由于苹果的接口采用公版Type-C协议，部分安卓线为了增加功率进行过针脚魔改（或魔改成私有协议），触片位置不完全对应，不建议混充。  原图 ,2024-03-10 23:28,683,52,250
O4mEK6cQW,意外看到一条视频，800多条评论，却没有一条能说出个所以然（包括作者），答案我扔在评论区…  [组图共2张] 原图 ,2024-03-10 15:48,1357,47,322
